date,open,high,low,close
2017-09-27,38.61,38.823,40.206,38.6633
2017-09-28,40.3559,39.56,38.453,38.64
2017-09-29,40.1341,38.5327,39,40.43
2017-10-02,40.253,39.3871,39.77,39.338
2017-10-03,38.7204,40.1025,40.267,39.65
2017-10-04,39.0314,38.684,38.329,38.39
2017-10-05,38.764,39.34,39.9498,39.0329
2017-10-06,39.8293,39.3734,39.48,40.579
2017-10-09,39.2886,40.0737,40.4671,40.59
2017-10-10,40.8493,40.9,40.539,39.9
2017-10-11,39.2344,40.5,39.5881,40.2448
2017-10-12,39.7916,40.9687,40.6172,40
2017-10-13,40.9257,41.02,40.5554,40.8587
2017-10-16,41.412,41,39.6722,40.68
2017-10-17,41.32,40.9064,41.4379,41.9569
2017-10-18,40.307,40.7187,40.4,41.64
2017-10-19,39.3794,40.81,40.617,40.658
2017-10-20,40.5378,40.2681,40.94,39.7579
2017-10-23,40.051,39.9918,40.735,39.2947
2017-10-24,40.3055,40.582,39.16,40.944
2017-10-25,40.3985,41.0143,40.2882,39.6873
2017-10-26,39.9199,41.3625,40.094,39.5796
2017-10-27,41.1239,42,41.105,42.2385
2017-10-30,41.0681,42.7406,42.49,42.61
2017-10-31,42.932,44.4574,43.799,43.28
2017-11-01,44.353,43.85,42.8272,43.6701
2017-11-02,43.3,43.44,41.39,43.9392
2017-11-03,44,45.467,44.77,43.731
2017-11-06,44.2693,43.9887,44.77,45.3064
2017-11-07,45.0755,44.002,43.6,45.1528
2017-11-08,45.108,44.65,45.4035,46.1
2017-11-09,44.2776,45.8893,44.96,44.52
2017-11-10,44.3786,44.588,45.3688,45.765
2017-11-13,44.846,44.882,43.47,44.8561
2017-11-14,44.37,44.95,43.89,43.767
2017-11-15,43.9913,43.9984,43.052,43.87
2017-11-16,44.678,45.0708,43.556,44.267
2017-11-17,43.73,44.5518,43.64,44.5709
2017-11-20,43.1299,44.65,43.33,44.504
2017-11-21,44.713,45.448,44.408,45.062
2017-11-22,43.49,43.93,43.463,44.85
2017-11-24,45.236,44.132,44.0929,44.3468
2017-11-27,43.9703,45.32,44.637,45.087
2017-11-28,43.847,44.496,43.986,44.2866
2017-11-29,43.2558,44.81,42.65,43.95
2017-11-30,44.5409,43.209,43.88,43.686
2017-12-01,43.8075,44.9238,43.687,43.4851
2017-12-04,44.81,44.2,43.4034,43.25
2017-12-05,43.494,44.98,42.8,44.06
2017-12-06,42.867,42.7018,43.567,43.5046
2017-12-07,43.3264,44.14,44.0815,43.56
2017-12-08,44.3302,44.26,42.365,43.7697
2017-12-11,43.6,43.3461,42.9157,44.4055
2017-12-12,44.512,43.1105,44.7724,43.201
2017-12-13,44.287,43.575,45,43.9792
2017-12-14,43.9,44.5788,43.1726,43.168
2017-12-15,43.6969,45.6668,43.303,43.5431
2017-12-18,44.36,45,44.33,45.033
2017-12-19,45.1324,44.4571,45.5248,44.646
2017-12-20,45.0618,44.96,45.3907,44.4381
2017-12-21,44.3253,45.968,43.628,43.955
2017-12-22,45.4,45.251,44.293,44.7691
2017-12-26,43.1,43.1824,43.6636,43.338
2017-12-27,42.929,44.009,43.3152,42.82
2017-12-28,44.74,43.4848,44.32,44.88
2017-12-29,43.06,42.9573,43.914,42.6175
2018-01-02,43.44,45.152,44.3,44.076
2018-01-03,44.0351,44.8499,44.33,44.1369
2018-01-04,43.553,45.2054,44.23,45.1015
2018-01-05,44.68,45.7814,44.2063,44.35
2018-01-08,45.3711,44.5461,44.3278,44.6288
2018-01-09,45.7718,45.317,43.6289,44.991
2018-01-10,45.21,45.221,44.9,44.3667
2018-01-11,45.3737,45.9001,44.6378,45.03
2018-01-12,45.9,44.94,45.5211,44.5592
2018-01-16,44.715,45.3295,44.696,45.0675
2018-01-17,45.8206,46.8116,44.9871,45.424
2018-01-18,45.6121,45.869,46.3923,45.76
2018-01-19,46.332,45.131,46.0705,46.091
2018-01-22,45.829,44.707,46.1148,44.81
2018-01-23,45.209,46.39,44.249,45.07
2018-01-24,45.0349,44.388,44,45.464
2018-01-25,44.0249,43.8312,43.7303,44.2804
2018-01-26,44,44,43.274,44.097
2018-01-29,44.06,44.19,42.2782,42.13
2018-01-30,41.6427,43.0147,42.576,42.0411
2018-01-31,43.7647,43.5405,42.852,41.8827
2018-02-01,42.5504,43.635,42.37,42.736
2018-02-02,43.2,43.6,41.272,41.447
2018-02-05,39.783,41.97,41,39.6872
2018-02-06,40.5609,41.68,39.1,42.7641
2018-02-07,42.3572,42.63,40.9183,40.825
2018-02-08,41.3041,41.02,40.1297,39.8734
2018-02-09,40.9186,39.6816,38.64,40.6097
2018-02-12,40.057,41.4727,39.4095,41.5409
2018-02-13,40.8084,42.2076,41.3529,43.038
2018-02-14,41.3207,43.581,42.31,43.499
2018-02-15,44.0725,45.3777,44.14,45.2295
2018-02-16,43.38,44.975,43.1428,44.3273
2018-02-20,44.0417,45.422,43.167,43.2947
2018-02-21,44.1074,43.95,44.041,44.7271
2018-02-22,44.21,44.7705,44.1926,44.503
2018-02-23,44.2646,45.8059,45.326,44.954
2018-02-26,44.3092,46.9709,45.6122,46.8424
2018-02-27,46.566,46.97,45.79,45.9712
2018-02-28,45.768,46.2524,45.1138,44.67
2018-03-01,45.521,46.1273,43.731,44.54
2018-03-02,44.3,44.448,44.3616,45.5717
2018-03-05,44.5454,45.418,44.7,44.386
2018-03-06,45.9951,46.5334,44.8768,44.47
2018-03-07,44.19,45.5994,44.0605,44.8905
2018-03-08,45.07,44.96,44.2375,46.401
2018-03-09,45.56,47,46.1216,45.716
2018-03-12,46.8676,45.6099,46.572,46.92
2018-03-13,46.7292,46.852,46.2,47.0409
2018-03-14,45.48,47.19,46.0032,45.21
2018-03-15,44.785,45.12,46.4138,45.4802
2018-03-16,44.7789,45.87,46.295,45.727
2018-03-19,45.86,46.2046,44.571,45.56
2018-03-20,44.32,46.4,44.884,44.31
2018-03-21,43.82,44.1972,42.985,43.0972
2018-03-22,44.2,43.6,43.81,43.3096
2018-03-23,42.4373,44.51,42.165,42.863
2018-03-26,42.5506,43.855,42.35,44.3228
2018-03-27,44.4,45.862,43.09,42.673
2018-03-28,43.573,42.745,42.8703,42.45
2018-03-29,42.7664,43.4157,43.569,42.819
2018-04-02,42.44,43.858,42.9336,41.88
2018-04-03,43.16,44.2241,42.04,43.6339
2018-04-04,42.7,45.1063,41.8564,44.3929
2018-04-05,44.793,44.7229,43.24,45.3
2018-04-06,44.7534,43.74,43.06,42.95
2018-04-09,44.36,44.0582,43.8176,43.5415
2018-04-10,44.72,45.3,43.8273,44.0247
2018-04-11,44.5443,44.2688,44.864,43.11
2018-04-12,44.5338,44.25,43.88,44.138
2018-04-13,45.689,44.34,43.9209,45.0108
2018-04-16,45.8969,44.6353,45.2633,44.795
2018-04-17,45.0466,46.6905,45.8572,46.58
2018-04-18,45.5096,44.926,46,44.48
2018-04-19,44.7557,45.5395,43.766,44
2018-04-20,44.0775,43.38,42.2668,41.47
2018-04-23,41.8459,42.91,42.0038,42.97
2018-04-24,43.4801,41.6712,41.288,42.026
2018-04-25,40.862,42.094,42.0883,41.3954
2018-04-26,43.05,42.8465,41.534,42.657
2018-04-27,43,42.3623,41.3938,40.91
2018-04-30,42.3848,42.458,42.09,42.638
2018-05-01,43.1767,43.5,43.242,42.854
2018-05-02,44.8344,46.3688,43.99,45.5944
2018-05-03,44.92,45.831,44.3827,45.2047
2018-05-04,45.379,47.1132,46.7167,46.9123
2018-05-07,48.476,47.4295,47.8737,46.83
2018-05-08,48.4952,46.9,46.201,48.0258
2018-05-09,48.6797,46.96,48.412,47.52
2018-05-10,48.662,49.1157,47.915,49.87
2018-05-11,47.813,47.562,47.9344,49.104
2018-05-14,48.2371,49.0693,48.044,48.4043
2018-05-15,46.819,47.7878,46.342,47.36
2018-05-16,47.8325,49.005,48.7,48.92
2018-05-17,48,47.3284,46.99,47.7873
2018-05-18,48.8892,47.5422,48.3872,48.7674
2018-05-21,48,48.5615,46.9261,47.8643
2018-05-22,47.5079,48.2,46.85,47.27
2018-05-23,48.0397,48.873,47.79,49.38
2018-05-24,48.3435,49.54,48.1387,49.3806
2018-05-25,48.0255,47.4435,48.6538,48.58
2018-05-29,48.2,49.0831,48.4819,48.743
2018-05-30,47.03,49,48.727,47.651
2018-05-31,47.388,47.496,47.527,47.6769
2018-06-01,48.5952,48.48,48.3278,48.04
2018-06-04,49.5382,48.857,49.872,49.5272
2018-06-05,49.9372,48.877,50.36,49.1995
2018-06-06,48.4195,50.45,49.33,50.149
2018-06-07,50.47,50.65,50.1524,49.053
2018-06-08,47.961,49,49.7299,50.085
2018-06-11,47.8802,48.4388,49.3791,48.4296
2018-06-12,49.6471,48.2165,48.3609,49.14
2018-06-13,49.322,48.57,48.74,48.544
2018-06-14,49.1504,49.7898,48.321,48.7
2018-06-15,48.866,49.07,48.113,48.65
2018-06-18,48.62,48.255,47.5,47.91
2018-06-19,47.797,47.7895,47.7711,48.6279
2018-06-20,46.6526,49,48.3744,48.618
2018-06-21,49.1085,48.0426,46.707,48.615
2018-06-22,47.84,48.6346,46.82,47.75
2018-06-25,46.18,48.48,45.3591,47.1113
2018-06-26,47.1545,46.7671,46.17,48.1264
2018-06-27,48.559,49.1,46.816,46.33
2018-06-28,47.514,48.52,47.61,48.103
2018-06-29,47.1315,47.6038,47.4913,47.5857
2018-07-02,47.912,46.834,45.856,49.125
2018-07-03,48.3419,47.1546,47.183,46.13
2018-07-05,47.987,47.0343,47.43,47.13
2018-07-06,47.035,49.0032,47.5,47.3646
2018-07-09,48.214,48.02,47.33,50.023
2018-07-10,49.6676,49.3,49.75,49.8943
2018-07-11,47.313,48.792,47.4309,47.05
2018-07-12,49.0708,48.2918,48.6952,48.4281
2018-07-13,49.68,49.1,48.578,50.1277
2018-07-16,48.54,48.5855,49.4769,49.9608
2018-07-17,47.5325,48.9523,49.5,48.8547
2018-07-18,50.098,48.21,49.5448,49
2018-07-19,48.8638,48.5436,49.2501,49.17
2018-07-20,48.213,49.3368,48.7793,48.79
2018-07-23,49.61,48.95,49.36,48.3089
2018-07-24,50.0555,49.934,50.1539,50.05
2018-07-25,48.976,50.5123,49.9278,49.634
2018-07-26,49.2,49.87,49.8645,49.5415
2018-07-27,50.0243,49.6712,47.723,49.44
2018-07-30,50.073,49.4,48.4653,48.6462
2018-07-31,49.697,48.212,49.447,49.0197
2018-08-01,51.1015,52.23,51.1245,51.348
2018-08-02,50.181,54.244,52.033,52.3391
2018-08-03,54.3428,53.405,52.0022,52.8476
2018-08-06,52,52.5733,54.2256,53.4826
2018-08-07,54.86,52.867,52.4,52.4149
2018-08-08,53.7427,53.1568,51.36,52.1209
2018-08-09,51.95,52.689,52.6,53.07
2018-08-10,52.58,52.393,51.7492,52.1193
2018-08-13,52.599,53.828,54.216,52.2775
2018-08-14,52.934,55.17,54.474,53.4794
2018-08-15,53.905,53.246,54.3457,53.8
2018-08-16,53.0356,53.877,55.3465,55
2018-08-17,53.88,55.2906,55.46,55.086
2018-08-20,54.765,55.625,54.484,54.872
2018-08-21,56.4,56.0342,53.5485,55.56
2018-08-22,54.255,54.51,55.21,55.4108
2018-08-23,56.2896,56.9534,54.52,55.9403
2018-08-24,56.15,54.394,53.9115,56.53
2018-08-27,55.4682,55.361,56.2873,55.486
2018-08-28,56.9974,57.242,56.97,55.567
2018-08-29,57.227,56.1195,56.2526,55.883
2018-08-30,57.8035,59.882,58.1,56.9208
2018-08-31,59.1646,57.7549,57.5,58.3866
2018-09-04,58.3594,58.621,57.328,57.77
2018-09-05,57.8781,59.7642,57.573,57.1479
2018-09-06,58.9616,57.3391,57.691,57.867
2018-09-07,56.9491,58.429,56.9075,56.402
2018-09-10,56.0455,56.9538,54.541,57.2089
2018-09-11,57.1249,57.4903,56.13,57.5529
2018-09-12,57.242,56.61,55.23,57.2281
2018-09-13,58.46,58.2126,57.371,57.0482
2018-09-14,56.9326,57.26,57.9037,56.67
2018-09-17,57.9403,56.6731,55.4029,56.43
2018-09-18,56.9699,56.8137,54.33,55.34
2018-09-19,55.427,57.271,55.024,56.9703
2018-09-20,56.86,57.98,54.8209,57.1351
2018-09-21,56.591,57.23,54.8038,56.402
2018-09-24,56.887,57.281,55.3049,56.535
2018-09-25,56.5933,55.77,57.227,55.6443
2018-09-26,55.75,57.6507,55.67,56.175
2018-09-27,57.292,59.38,56.9,57.0905
2018-09-28,57.1121,57.53,56.107,57.124
2018-10-01,59.0956,59.248,58.1535,57.287
2018-10-02,57.3929,59.6,56.6985,58.9
2018-10-03,60.3542,59.7318,57.506,58.1078
2018-10-04,57.848,60.9827,59.3356,57.2482
2018-10-05,59.56,58.7064,56.28,56.8158
2018-10-08,57.4389,57.1,57.67,58.5947
2018-10-09,57.67,57.6803,58.0185,59.0066
2018-10-10,57.389,56.7384,56.1571,55.02
2018-10-11,53.85,57.174,54.79,55.5954
2018-10-12,55.109,57.35,55.19,57.9971
2018-10-15,56.36,57.2755,56.3523,54.57
2018-10-16,55.6399,55.9992,55.5891,55.7181
2018-10-17,55.579,57.36,56.925,55.7531
2018-10-18,55.987,55.455,55,55.114
2018-10-19,55.565,56.502,54.9775,55.9969
2018-10-22,55.2263,56.15,57.303,55.1858
2018-10-23,56.5132,57.7822,54.348,56.9836
2018-10-24,58.21,57.7987,53.676,55.7918
2018-10-25,56.523,57.49,56.7006,55.75
2018-10-26,54.805,56.5878,54.0802,56.693
2018-10-29,55.1333,55.5268,51.9178,54.16
2018-10-30,54.9736,55.597,54.1803,53.922
2018-10-31,55.76,56.5643,54.765,56.08
2018-11-01,56.6852,55.84,55.985,56.259
2018-11-02,53.7297,55.919,52.6311,53.33
2018-11-05,51.955,52.2922,51.3549,51.6204
2018-11-06,52.49,52.69,51.8962,52.2272
2018-11-07,51.7342,53.739,53.1079,53.9427
2018-11-08,52.858,52.69,53.2225,52.792
2018-11-09,53.0136,53.1806,51.2583,52.9591
2018-11-12,50.11,51.201,49.1886,49.6847
2018-11-13,48.2252,50.105,48.9349,48.5258
2018-11-14,49.232,48.7,46.7202,46.8
2018-11-15,47.859,48.4812,47.204,48.302
2018-11-16,49.209,48.8475,48.528,50.2409
2018-11-19,48.7,48.733,48.1142,46.975
2018-11-20,45.8001,47.4882,44.6003,45.797
2018-11-21,45.3689,45.0865,44.8943,44.416
2018-11-23,43.811,45.7209,44.873,43.8465
2018-11-26,44.08,44.5943,42.612,45.641
2018-11-27,44.8174,44.773,43.22,43.83
2018-11-28,45.0876,47.3504,44.1451,46.511
2018-11-29,47.232,46.9,44.645,45.552
2018-11-30,46.9858,46.2763,46.0454,45.636
2018-12-03,47.884,47.194,47.1704,47.74
2018-12-04,46.9035,47.0485,45.629,45.7586
2018-12-06,44.21,44.927,44.696,45.36
2018-12-07,43.6676,45.0966,43.328,42.756
2018-12-10,42.25,44.4342,42.8235,43.5
2018-12-11,44.561,44.9465,42.31,43.8752
2018-12-12,43.7,44.2,43.897,43.363
2018-12-13,43.9891,44.441,43.8763,44.3085
2018-12-14,44.31,44.2,42.24,43.14
2018-12-17,41.6995,43.755,41.164,41.605
2018-12-18,42.384,42.1135,41.9489,42.4552
2018-12-19,43.3,43.8854,41.0823,40.4553
2018-12-20,40.7,41.2034,39.54,39.9322
2018-12-21,40.949,41.44,37.9774,38.7971
2018-12-24,38.6605,38.9456,37.8251,37.4216
2018-12-26,37.866,41.0297,38.15,40.8448
2018-12-27,40.68,39.782,38.991,40.6712
2018-12-28,41.153,40.74,39.3119,39.9374
2018-12-31,40.5754,41.44,39.77,40.445
2019-01-02,40.457,40.8827,38.8048,40.57
2019-01-03,37.735,37.53,35.5,36.1532
2019-01-04,37.0972,38.0345,36.08,38.031
2019-01-07,38.064,38.2607,37.654,38.2054
2019-01-08,37.62,39.048,37.42,38.8718
2019-01-09,39.5341,39.9182,38.6887,39.0011
2019-01-10,38.637,39.423,38.569,40.01
2019-01-11,38.92,39.613,39.5974,39.6332
2019-01-14,38.8146,37.8561,37.341,38
2019-01-15,38.9987,39.5743,38.4515,39.5539
2019-01-16,39.46,39.59,39.15,40.279
2019-01-17,39.17,39.508,39.297,39.959
2019-01-18,40.366,40.53,39.3643,40.896
2019-01-22,39.1474,39.8201,38.691,39.656
2019-01-23,38.5943,39.178,39.817,38.92
2019-01-24,39.583,39.81,39.02,38.738
2019-01-25,40.3,40.4438,40.37,40.36
2019-01-28,40.5123,40.3048,40.01,39.486
2019-01-29,39.0805,40.7929,38.811,39.83
2019-01-30,41.1655,42.2757,40.259,42.0704
2019-01-31,42.2819,42.58,41.15,42.73
2019-02-01,43.64,43.402,41.6233,43.15
2019-02-04,42.1377,43.752,41.98,44.7418
2019-02-05,45.308,45.06,43.6246,44.977
2019-02-06,45.572,44.5741,45.1704,44.77
2019-02-07,43.9,44.088,44.608,43.561
2019-02-08,42.8073,42.673,42.769,43.8036
2019-02-11,44.5336,43.4737,42.6767,44.0675
2019-02-12,43.371,44.02,43.803,43.2465
2019-02-13,42.9251,43.67,43.75,44.006
2019-02-14,42.841,43.8203,43.576,43.6
2019-02-15,44.8715,44.684,42.8336,44.442
2019-02-19,44.0146,43.86,44.261,42.969
2019-02-20,44.4753,45.47,43.4069,44.3236
2019-02-21,44.51,44.0139,43.912,43.09
2019-02-22,44.177,44.38,44.578,43.8125
2019-02-25,44.29,44.6056,45.2302,43.8051
2019-02-26,43.9247,45.279,45.4216,44.4406
2019-02-27,44.7151,45.65,44.2462,43.9144
2019-02-28,45.07,44.333,44.82,45.0324
2019-03-01,45.39,45.9708,43.3685,45.5986
2019-03-04,44.7864,45.9559,44.7228,45.8191
2019-03-05,45.72,46,44.54,44.3949
2019-03-06,44.3825,44.1884,45.203,43.94
2019-03-07,45.582,44.82,43.656,45.193
2019-03-08,44.47,44.9727,44.048,45.1177
2019-03-11,43.9248,44.88,44.5481,45.323
2019-03-12,47,47.1473,46.7375,47.0302
2019-03-13,46.6712,46.278,47.09,47.1584
2019-03-14,46.638,46.403,46.83,48.1105
2019-03-15,47.6761,49.1115,46.037,47.07
2019-03-18,48.28,48.0465,47.2272,48.399
2019-03-19,47.4221,48.9437,47.82,48.8061
2019-03-20,46.8526,48.9985,48.3408,49.13
2019-03-21,48.241,50.0981,48.7887,50.4307
2019-03-22,49.29,50.3738,49.332,50.098
2019-03-25,47.9992,49.179,47.37,47.779
2019-03-26,48.121,49.12,47.293,47.9946
2019-03-27,48.571,48.19,48.6354,47.5146
2019-03-28,47.3169,48.6768,46.9949,48.75
2019-03-29,48.6585,48.22,48.589,47.6775
2019-04-01,48.96,48.98,48.726,48.14
2019-04-02,49.3539,49.817,48.6448,48.942
2019-04-03,49.5782,50.989,50.1845,50.4887
2019-04-04,50.1983,49.2211,48.586,49.0284
2019-04-05,49.8362,49.702,50.6162,50.64
2019-04-08,49.11,52.3124,50.819,50.486
2019-04-09,51.7,51.4711,50.3544,50.282
2019-04-10,50.5,51.238,49.805,52.323
2019-04-11,51.6285,51.64,50.8131,52.2063
2019-04-12,50.1,52.487,49.7738,51.3169
2019-04-15,52.043,52.2574,50.124,49.8781
2019-04-16,49.943,50.7547,50.25,50.5567
2019-04-17,50.823,52.183,49.7128,52.9782
2019-04-18,50.92,53.248,52.02,52.631
2019-04-22,52.8608,53.671,50.853,51.3876
2019-04-23,53.0563,52.2278,52.039,53.41
2019-04-24,52.26,53.9,52.261,52.39
2019-04-25,53.2589,52.54,53.3,52.86
2019-04-26,53.42,51.82,53.02,51.751
2019-04-29,53.3,53.1718,52.651,51.6304
2019-04-30,53.132,50.92,51.1479,52.4464
2019-05-01,53.48,55.8321,52.4555,53.51
2019-05-02,52.51,54.7041,52.1897,54.8734
2019-05-03,54.1515,53.35,53.3564,54.6175
2019-05-06,52.166,53.7,52.603,52.31
2019-05-07,53.98,52.4861,51.6173,52.357
2019-05-08,51.605,53.64,51.7983,51.086
2019-05-09,51.1,52.61,49.32,52.17
2019-05-10,50.7131,51.0288,49.701,49.304
2019-05-13,48.986,47.92,45.9451,48.41
2019-05-14,47.1867,47.992,46.8528,47.838
2019-05-15,47.6465,49.022,47.583,48.82
2019-05-16,48.0311,50.4398,47.58,48.17
2019-05-17,48.6136,48.39,48.87,48.42
2019-05-20,46.09,46.9003,46.162,46.15
2019-05-21,48.016,48,46.821,47.62
2019-05-22,47.449,48.6178,47.1097,46.158
2019-05-23,47.17,46.133,44.6788,46.624
2019-05-24,45.93,47.241,46.092,44.7924
2019-05-28,45.56,46.0597,45.3635,45.6185
2019-05-29,46.258,45.5352,44,45.636
2019-05-30,44.5725,45.0158,45.2175,46.642
2019-05-31,45.0712,46.685,45.1687,44.3864
2019-06-03,44.8,46.59,44.3818,44.523
2019-06-04,44.76,46.218,44.24,45.91
2019-06-05,48.29,46.9185,46.185,45.862
2019-06-06,46.16,47.5528,47.272,47.61
2019-06-07,47.7696,48.34,48.0934,48.4429
2019-06-10,49.0133,48.8694,49.466,49.564
2019-06-11,50.269,50,48.6,49.4755
2019-06-12,50.2952,50.161,49.6857,48.9525
2019-06-13,49.127,51.1123,50.4,49.7798
2019-06-14,49.0356,50.4232,48.958,49.413
2019-06-17,48.626,50.44,50.0088,49.0982
2019-06-18,50.3651,50.5236,50.4093,49.8254
2019-06-19,52.29,51.08,51.1387,50.5661
2019-06-20,50.9915,52.4473,51.811,50.38
2019-06-21,49.7,51.9951,51.8337,50.194
2019-06-24,50.776,50.34,50.929,49.932
2019-06-25,49.9276,50.712,50.1842,50.3504
2019-06-26,50.7307,50.6545,50.0147,50.58
2019-06-27,51.7145,51.7536,50.0148,51.245
2019-06-28,50.23,52.1363,49.4627,51.23
2019-07-01,52.2927,52.2933,52.2812,50.7286
2019-07-02,51.9252,53.2034,52.28,52.7839
2019-07-03,53,53.17,51.958,53.2516
2019-07-05,52.7651,51.75,52.013,53.428
2019-07-08,52.0375,51.7,50.8058,50.789
2019-07-09,50.5,51.6375,50.4218,50.52
2019-07-10,52.3243,51.5509,50.64,50.9665
2019-07-11,51.2878,51.3108,52.1548,52.8105
2019-07-12,50.8196,53,52.37,53.052
2019-07-15,52.6641,53.7759,53,53.0506
2019-07-16,52.7646,51.6033,51.946,53.566
2019-07-17,52.6542,51.4529,51.2485,51.9042
2019-07-18,53,53.27,51.018,52.763
2019-07-19,53.7877,52.143,50.98,51.0114
2019-07-22,52.1766,51.8561,53.1948,53.021
2019-07-23,52.532,54.3251,52.7446,52.41
2019-07-24,52.0927,52.696,51.8372,53.056
2019-07-25,52.8611,52.92,51.7696,51.968
2019-07-26,52.54,52.5742,53.138,53.216
2019-07-29,52.678,53.79,52.71,52.71
2019-07-30,53.57,54.5,53.1688,53.052
2019-07-31,54.54,57.2478,53.829,53.46
2019-08-01,53.637,54.5267,52.4682,52.1988
2019-08-02,52.7503,52.9902,51.4015,51.985
2019-08-05,51.8596,51.1329,48.376,49.469
2019-08-06,51.1756,51.4726,48.54,49.36
2019-08-07,50.1272,51.19,49.398,51.33
2019-08-08,51.42,52.8527,51.2802,51.9294
2019-08-09,51.934,51.46,51.5491,52.5506
2019-08-12,50.58,55.489,50.2998,51.39
2019-08-13,50.813,54.672,52.0861,54.4554
2019-08-14,53.22,51.89,51.6007,51.8148
2019-08-15,53.122,53.211,51.158,50.533
2019-08-16,52.99,52.32,53.34,52.288
2019-08-19,52.809,55.6562,53.5063,53.2226
2019-08-20,54.17,54.7876,54.09,53.89
2019-08-21,55.0497,54.4917,54.2989,53.93
2019-08-22,55.6417,54.6838,54.1326,54.066
2019-08-23,52.9597,53.5288,51.44,50.93
2019-08-26,51.758,54.1711,51.8283,52.6908
2019-08-27,52.09,53.6868,52.4587,53.52
2019-08-28,51.786,52.86,52.1,51.4175
2019-08-29,53.689,54.08,53.2415,53.7105
2019-08-30,52.62,54.1131,53.4,52.919
2019-09-03,51.8193,53.817,52.308,51.481
2019-09-04,52.7609,52.86,54.38,54.4375
2019-09-05,55,54.3762,53.7529,54.37
2019-09-06,56.0009,54.472,54.5177,53.458
2019-09-09,54.7,56.24,53.2816,53.9154
2019-09-10,54.246,55.774,53.6665,56.031
2019-09-11,55.8209,57.7791,55.2803,56.6075
2019-09-12,58.5,58.108,56.144,57.6443
2019-09-13,55,55.9486,55.052,56.3596
2019-09-16,56.1322,56.7796,55.45,57.545
2019-09-17,55.49,57.026,54.83,57.752
2019-09-18,57.075,57.9419,56.16,57.7305
2019-09-19,57.4377,57.61,56.4214,57.3
2019-09-20,56.254,56.74,54.8312,56.5557
2019-09-23,54.9638,56,56.8601,55.45
2019-09-24,56.1461,58.0495,55.1757,56.8
2019-09-25,54.7172,56.465,54.9499,55.4884
2019-09-26,57,55.246,55.7489,55.58
2019-09-27,57.735,57.61,55.7835,56.971
2019-09-30,55.623,57,55.4718,57.7234
2019-10-01,58.7341,57.694,56.88,58.5963
2019-10-02,57.556,57.106,57.0836,56.46
2019-10-03,55.2332,56.15,56.092,57.063
2019-10-04,56.93,58.5977,56.1446,58.2415
2019-10-07,57.7763,58.3759,56.66,57.466
2019-10-08,58.166,58.955,56.9046,57.8
2019-10-09,57.422,59.6709,58.45,57.0421
2019-10-10,59.4079,57.78,57.528,59.2171
2019-10-11,60.6884,60.47,58.0842,60.7574
2019-10-14,59.504,61.8051,59.6635,59.5596
2019-10-15,60.1478,59.5932,59.46,59.53
2019-10-16,60.8739,59.31,58.5,59.5463
2019-10-17,59.9498,59.5335,59.21,60.15
2019-10-18,61.4508,59.937,58.9194,61.8363
2019-10-21,61.51,62.1712,60.8,62.8651
2019-10-22,62.98,62.11,60.9216,61.25
2019-10-23,60.716,63.13,62.289,62.699
2019-10-24,61.9705,62.6,62.1249,61.133
2019-10-25,62.91,62.7797,61.77,62.464
2019-10-28,62.775,62.554,64.3,64.2058
2019-10-29,64.1055,63.1999,62.9625,62.4665
2019-10-30,63.59,61.545,62.5193,62.438
2019-10-31,62.38,62.4317,59.658,64.01
2019-11-01,62.85,65.4958,63.41,64.836
2019-11-04,65.7887,65.9805,64.181,64.705
2019-11-05,66.7053,67.3229,66.66,66.9158
2019-11-06,64.3,64.49,66.6786,65.74
2019-11-07,66.203,67.9311,64.9675,65.8475
2019-11-08,67.3891,66.97,64.2569,66.196
2019-11-11,66.739,67.2949,67.74,66.89
2019-11-12,65.5681,66.7964,67.24,65.88
2019-11-13,67.0696,67.36,66.9328,66.4987
2019-11-14,66.5936,67.48,65.871,67.57
2019-11-15,69.17,67.398,67.9476,69.54
2019-11-18,68.23,67.8406,68.8566,69.561
2019-11-19,67.525,69,67.6894,67.5801
2019-11-20,66.722,69.6476,67.7,68.0126
2019-11-21,68.6775,67.7305,68.137,67.2027
2019-11-22,66.5223,68.793,67.7,65.537
2019-11-25,66.866,69.37,66.51,67.5785
2019-11-26,67.646,69.35,66.146,68.9858
2019-11-27,68.127,69.418,68.8063,69.66
2019-11-29,69.02,69,68.481,66.9038
2019-12-02,68.4603,68.8626,67.6518,67.05
2019-12-03,66.3411,67.0239,65.2306,67.177
2019-12-04,66.9291,67.565,67.81,67.984
2019-12-05,67.6877,69.6773,68.1731,69.19
2019-12-06,68.63,70.21,69.841,68.3425
2019-12-09,67.5,69.3,67.2304,67.18
2019-12-10,69.93,70.095,68.223,67.18
2019-12-11,70.5129,70.844,68.108,70.2702
2019-12-12,69.35,69.04,67.7393,67.955
2019-12-13,67.929,71.723,69.7067,70.9262
2019-12-16,70.08,72.5816,71.259,71.594
2019-12-17,70.6415,71.6981,69.8,72.6638
2019-12-18,70.03,71.363,69.83,70.479
2019-12-19,71.556,70.944,71.6199,72.698
2019-12-20,71.3854,71.1971,72.78,71.61
2019-12-23,71.5695,71.5803,70.2178,72
2019-12-24,74.3813,71.7387,74.1592,71.9232
2019-12-26,74.339,72.998,73.165,75.9143
2019-12-27,76.36,74.8441,75.11,74.58
